step,time_seconds,total_vehicles,north_queue,south_queue,east_queue,west_queue,north_speed,south_speed,east_speed,west_speed,north_wait,south_wait,east_wait,west_wait,north_vehicles,south_vehicles,east_vehicles,west_vehicles,avg_speed_kmh,avg_waiting_time,max_waiting_time,halting_count,cars,trucks,buses,motorcycles,emergency_vehicles,emergency_detected,emergency_direction,emergency_direction_name,emergency_priority,emergency_distance,emergency_vehicle_id,emergency_type,north_congestion,south_congestion,east_congestion,west_congestion
377,377,167,145,22,0,0,9.970371624110227,43.8715446387958,0,0,22.97241379310345,0.0,0,0,145,22,0,0,14.436394416464015,19.94610778443114,102.0,104,129,8,5,24,1,1,0,north,0,83.7328627951024,emergency_2,emergency,69,23,20,20
378,378,169,147,22,0,0,10.039644075688983,44.179823577422255,0,0,23.367346938775512,0.0,0,0,147,22,0,0,14.483927797808102,20.325443786982248,103.0,106,131,8,5,24,1,1,0,north,0,97.33755822399631,emergency_2,emergency,69,23,20,20
379,379,167,146,21,0,0,9.759352764724408,43.41261981268947,0,0,24.034246575342465,0.0,0,0,146,21,0,0,13.991200716863725,21.01197604790419,104.0,105,129,8,5,24,1,1,0,north,0,111.06253472196404,emergency_2,emergency,69,23,20,20
380,380,165,144,21,0,0,8.560113635791721,44.02253674659897,0,0,24.98611111111111,0.0,0,0,144,21,0,0,13.073512940803553,21.806060606060605,105.0,105,127,8,5,24,1,1,0,north,0,123.9283490557034,emergency_2,emergency,70,23,20,20
381,381,162,144,18,0,0,7.954147791802075,44.09507430432878,0,0,25.32638888888889,0.0,0,0,144,18,0,0,11.969806293193932,22.512345679012345,106.0,104,124,8,5,24,1,1,0,north,0,136.93715475484697,emergency_2,emergency,71,21,20,20
382,382,162,145,17,0,0,7.999575854108882,44.92995879822345,0,0,25.55862068965517,0.0,0,0,145,17,0,0,11.874986409972756,22.876543209876544,107.0,104,123,8,5,25,1,1,0,north,0,150.35043920224967,emergency_2,emergency,71,20,20,20
383,383,156,141,15,0,0,7.373863401920902,43.192719701631134,0,0,26.78723404255319,0.0,0,0,141,15,0,0,10.817984199969962,24.21153846153846,108.0,101,118,8,4,25,1,1,0,north,0,160.67154638079128,emergency_2,emergency,71,20,20,20
384,384,156,142,14,0,0,7.258245186311528,43.154042081001066,0,0,27.12676056338028,0.0,0,0,142,14,0,0,10.479662856347767,24.692307692307693,109.0,104,118,8,4,25,1,1,0,north,0,165.99748357927726,emergency_2,emergency,71,19,20,20
385,385,156,144,12,0,0,7.10499644417239,43.2574830754441,0,0,27.354166666666668,0.0,0,0,144,12,0,0,9.885956954270215,25.25,110.0,105,119,8,4,24,1,1,0,north,0,168.28980777679214,emergency_2,emergency,72,18,20,20
386,386,156,144,12,0,0,7.694266266590221,44.17383286304254,0,0,27.88888888888889,0.0,0,0,144,12,0,0,10.500386774009627,25.743589743589745,111.0,104,119,8,4,24,1,1,0,north,0,172.8284359821362,emergency_2,emergency,71,17,20,20
387,387,155,143,12,0,0,7.175965848991495,44.1405311511954,0,0,28.517482517482517,0.0,0,0,143,12,0,0,10.037738646581476,26.309677419354838,112.0,104,118,8,4,24,1,1,0,north,0,175.58006957672302,emergency_2,emergency,72,17,20,20
388,388,157,147,10,0,0,6.860913660883472,43.55990987895818,0,0,28.367346938775512,0.0,0,0,147,10,0,0,9.19842934356339,26.56050955414013,113.0,107,120,8,4,24,1,1,0,north,0,175.73983824771796,emergency_2,emergency,72,16,20,20
389,389,157,147,10,0,0,7.157458614129396,45.7101872820807,0,0,27.693877551020407,0.0,0,0,147,10,0,0,9.613046427374703,25.929936305732483,114.0,107,120,8,4,24,1,1,0,north,0,175.79809700361028,emergency_2,emergency,72,15,20,20
390,390,155,145,10,0,0,7.1634062586271,42.89070290262366,0,0,27.510344827586206,0.0,0,0,145,10,0,0,9.468393138884945,25.73548387096774,115.0,108,118,8,4,24,1,1,0,north,0,175.79891773626963,emergency_2,emergency,72,17,20,20
391,391,156,146,10,0,0,6.588804878535337,43.401187659456255,0,0,26.80821917808219,0.0,0,0,146,10,0,0,8.948573005517447,25.08974358974359,116.0,110,120,8,3,24,1,1,0,north,0,175.79891773626963,emergency_2,emergency,72,17,20,20
392,392,154,146,8,0,0,6.869168692309104,44.088454436168796,0,0,26.472602739726028,0.0,0,0,146,8,0,0,8.802638081600518,25.0974025974026,117.0,108,118,8,3,24,1,1,0,north,0,175.79891773626963,emergency_2,emergency,72,15,20,20
393,393,154,146,8,0,0,7.199038983968775,45.33249274716488,0,0,27.171232876712327,0.0,0,0,146,8,0,0,9.179997621017923,25.75974025974026,118.0,107,118,8,3,24,1,1,0,north,0,175.79891773626963,emergency_2,emergency,71,14,20,20
394,394,157,150,7,0,0,7.015287446483241,45.061310838760264,0,0,27.106666666666666,0.0,0,0,150,7,0,0,8.711606960788588,25.898089171974522,119.0,112,122,8,3,23,1,1,0,north,0,175.79891773626963,emergency_2,emergency,72,14,20,20
395,395,158,152,6,0,0,7.120978344730226,45.7812920902941,0,0,27.407894736842106,0.0,0,0,152,6,0,0,8.589091524941512,26.367088607594937,120.0,114,123,8,3,23,1,1,0,north,0,175.79891773626963,emergency_2,emergency,72,13,20,20
396,396,158,151,7,0,0,6.816645962295824,46.04637602257089,0,0,26.821192052980134,0.0,0,0,151,7,0,0,8.554671977624468,25.632911392405063,121.0,111,123,8,3,23,1,1,0,north,0,175.79891773626963,emergency_2,emergency,72,13,20,20
397,397,159,154,5,0,0,6.587340821014568,46.61974579787922,0,0,26.98701298701299,0.0,0,0,154,5,0,0,7.846221480664399,26.138364779874212,122.0,118,122,8,3,25,1,1,0,north,0,175.79891773626963,emergency_2,emergency,72,11,20,20
398,398,161,156,5,0,0,6.47224428184531,45.75923160610271,0,0,27.173076923076923,0.0,0,0,156,5,0,0,7.692337055890571,26.32919254658385,123.0,117,123,9,3,25,1,1,0,north,0,175.79891773626963,emergency_2,emergency,72,12,20,20
399,399,162,156,6,0,0,6.7622878783273705,42.175696343765075,0,0,27.91025641025641,0.0,0,0,156,6,0,0,8.073895599269509,26.876543209876544,124.0,120,124,9,3,25,1,1,0,north,0,175.79891773626963,emergency_2,emergency,72,15,20,20
400,400,163,157,6,0,0,7.214774794882341,41.95713362356596,0,0,28.452229299363058,0.0,0,0,157,6,0,0,8.493634629067014,27.404907975460123,125.0,119,125,9,3,25,1,1,0,north,0,175.79891773626963,emergency_2,emergency,72,15,20,20
401,401,164,158,6,0,0,7.156475699441153,44.171315023775016,0,0,28.930379746835442,0.0,0,0,158,6,0,0,8.510677138136296,27.871951219512194,126.0,122,125,10,3,25,1,1,0,north,0,175.79891773626963,emergency_2,emergency,72,14,20,20
402,402,165,158,7,0,0,7.3242308842008,41.107554988054765,0,0,29.563291139240505,0.0,0,0,158,7,0,0,8.757462815879453,28.30909090909091,127.0,121,126,10,3,25,1,1,0,north,0,175.79891773626963,emergency_2,emergency,72,16,20,20
403,403,166,159,7,0,0,7.28412918988908,44.529893867382725,0,0,29.89308176100629,0.0,0,0,159,7,0,0,8.854733724482186,28.632530120481928,128.0,119,127,10,3,25,1,1,0,north,0,175.79891773626963,emergency_2,emergency,72,14,20,20
404,404,165,157,8,0,0,6.7313557513359115,45.88874428232968,0,0,28.96815286624204,0.0,0,0,157,8,0,0,8.629895801323489,27.563636363636363,129.0,115,127,10,2,25,1,1,0,north,0,175.79891773626963,emergency_2,emergency,72,14,20,20
405,405,165,157,8,0,0,6.591878253397947,45.948003484316175,0,0,26.222929936305732,0.0,0,0,157,8,0,0,8.50005402216974,24.951515151515153,130.0,104,126,11,2,25,1,1,0,north,0,175.93027524168548,emergency_2,emergency,72,14,20,20
406,406,167,158,9,0,0,6.530249538321225,45.9637583276824,0,0,24.620253164556964,0.0,0,0,158,9,0,0,8.655408694634103,23.293413173652695,131.0,98,128,11,2,25,1,1,0,north,0,2.0106113782764226,emergency_2,emergency,71,14,20,20
407,407,167,159,8,0,0,7.033305602732423,46.959046958627056,0,0,23.72327044025157,0.0,0,0,159,8,0,0,8.945915967086657,22.58682634730539,132.0,93,127,11,3,25,1,1,0,north,0,6.862942550306122,emergency_2,emergency,71,13,20,20
408,408,167,159,8,0,0,7.837832745813586,46.45947790441758,0,0,23.257861635220127,0.0,0,0,159,8,0,0,9.68797143604611,22.143712574850298,133.0,92,127,11,3,25,1,1,0,north,0,12.262401927333812,emergency_2,emergency,70,13,20,20
409,409,168,161,7,0,0,8.21403919722952,46.58464345192215,0,0,22.546583850931675,0.0,0,0,161,7,0,0,9.812814374508378,21.607142857142858,134.0,93,129,11,2,25,1,1,0,north,0,18.5623069857511,emergency_2,emergency,70,13,20,20
410,410,168,160,8,0,0,8.83386629384207,45.252645266239746,0,0,22.9125,0.0,0,0,160,8,0,0,10.568093863956246,21.821428571428573,135.0,97,129,11,2,25,1,1,0,north,0,26.407407451750927,emergency_2,emergency,69,14,20,20
411,411,169,157,12,0,0,8.317897062656632,44.063724928737834,0,0,23.64968152866242,0.0,0,0,157,12,0,0,10.856062354922754,21.97041420118343,136.0,100,129,11,2,26,1,1,0,north,0,35.30900728115667,emergency_2,emergency,70,17,20,20
412,412,171,157,14,0,0,8.709129146101729,42.758637211421046,0,0,24.006369426751593,0.0,0,0,157,14,0,0,11.496808168993368,22.04093567251462,137.0,103,131,11,2,26,1,1,0,north,0,44.962812860931685,emergency_2,emergency,70,19,20,20
413,413,172,153,19,0,0,8.18506322426231,42.850631991192884,0,0,24.84967320261438,0.0,0,0,153,19,0,0,12.014399308981384,22.1046511627907,138.0,103,132,11,2,26,1,1,1,south,0,8.47710756315194,emergency_2,emergency,70,22,20,20
414,414,172,151,21,0,0,8.096326307272768,42.28971064823715,0,0,25.456953642384107,0.0,0,0,151,21,0,0,12.271099976809117,22.348837209302324,139.0,106,132,11,2,26,1,1,1,south,0,20.004662925654515,emergency_2,emergency,70,24,20,20
415,415,173,148,25,0,0,7.875227777880024,44.30999833537716,0,0,26.614864864864863,0.0,0,0,148,25,0,0,13.1403680318536,22.76878612716763,140.0,104,133,11,2,26,1,1,1,south,0,32.60880132944443,emergency_2,emergency,71,25,20,20
416,416,174,147,27,0,0,8.144427435219507,44.68508118803488,0,0,26.020408163265305,0.0,0,0,147,27,0,0,13.814528879621891,21.982758620689655,141.0,103,134,11,2,26,1,1,1,south,0,45.92378433879668,emergency_2,emergency,71,26,20,20
417,417,173,147,26,0,0,8.659827613387408,45.06955238592487,0,0,25.14965986394558,0.0,0,0,147,26,0,0,14.131809371109803,21.36994219653179,142.0,99,134,11,2,25,1,1,1,south,0,59.18652102959135,emergency_2,emergency,70,25,20,20
418,418,174,145,29,0,0,8.2252827788237,45.34228697471636,0,0,24.90344827586207,0.0,0,0,145,29,0,0,14.411450144805812,20.75287356321839,143.0,98,134,11,3,25,1,1,1,south,0,72.9421244328262,emergency_2,emergency,70,27,20,20
419,419,174,144,30,0,0,8.10044606628797,44.205625651575666,0,0,25.23611111111111,0.0,0,0,144,30,0,0,14.325477029268608,20.885057471264368,144.0,100,135,11,3,24,1,1,1,south,0,86.3146081686232,emergency_2,emergency,70,28,20,20
420,420,176,146,30,0,0,7.639496338466262,44.0187464574054,0,0,25.34246575342466,0.0,0,0,146,30,0,0,13.840504881467252,21.022727272727273,145.0,101,137,11,4,23,1,1,1,south,0,100.04068260519284,emergency_2,emergency,71,28,20,20
421,421,176,146,30,0,0,7.741161997689613,44.62590618090732,0,0,25.643835616438356,0.0,0,0,146,30,0,0,14.028334301647176,21.272727272727273,146.0,101,137,11,4,23,1,1,1,south,0,113.3126346822035,emergency_2,emergency,71,28,20,20
422,422,178,147,31,0,0,7.591728669774023,45.25835548295904,0,0,25.98639455782313,0.0,0,0,147,31,0,0,14.151646822632086,21.46067415730337,147.0,107,139,11,4,23,1,1,1,south,0,126.49587635495685,emergency_2,emergency,71,28,20,20
423,423,180,148,32,0,0,7.203520906438933,45.89501281658205,0,0,26.344594594594593,0.0,0,0,148,32,0,0,14.082008357131043,21.66111111111111,148.0,109,141,11,4,23,1,1,1,south,0,139.67118316559106,emergency_2,emergency,71,28,20,20
424,424,179,148,31,0,0,6.661582101175925,44.74121654382309,0,0,26.885135135135137,0.0,0,0,148,31,0,0,13.256379127556162,22.22905027932961,149.0,109,141,10,4,23,1,1,1,south,0,152.7334789267693,emergency_2,emergency,72,28,20,20
425,425,178,149,29,0,0,6.894473920246123,44.389592834901585,0,0,25.79194630872483,0.0,0,0,149,29,0,0,13.003229249038306,21.589887640449437,150.0,106,140,10,4,23,1,1,1,south,0,166.54645795422124,emergency_2,emergency,71,27,20,20
426,426,177,151,26,0,0,6.856937901036231,44.83999047403158,0,0,25.99337748344371,0.0,0,0,151,26,0,0,12.436369352436676,22.175141242937855,151.0,112,139,10,4,24,0,0,0,none,0,999.0,,,71,25,20,20
427,427,173,152,21,0,0,6.858801889313723,44.58934412814644,0,0,25.875,0.0,0,0,152,21,0,0,11.438809906744284,22.734104046242773,152.0,114,136,10,3,24,0,0,0,none,0,999.0,,,71,22,20,20
428,428,170,153,17,0,0,6.794137582817891,45.0242880920188,0,0,25.41830065359477,0.0,0,0,153,17,0,0,10.617152633737982,22.876470588235293,153.0,112,132,10,4,24,0,0,0,none,0,999.0,,,71,20,20,20
429,429,166,152,14,0,0,6.461311747940068,44.3822646255661,0,0,24.519736842105264,0.0,0,0,152,14,0,0,9.659464400269973,22.451807228915662,154.0,112,129,9,4,24,0,0,0,none,0,999.0,,,71,18,20,20
430,430,165,152,13,0,0,6.928197011207209,45.6469412292118,0,0,22.74342105263158,0.0,0,0,152,13,0,0,9.978764737474236,20.951515151515153,155.0,107,129,8,4,24,0,0,0,none,0,999.0,,,71,17,20,20
431,431,163,153,10,0,0,6.752887251836607,44.92695086481636,0,0,21.424836601307188,0.0,0,0,153,10,0,0,9.09485434465745,20.11042944785276,156.0,105,128,7,4,24,0,0,0,none,0,999.0,,,70,16,20,20
432,432,164,154,10,0,0,6.536761491031237,42.17511580294004,0,0,20.584415584415584,0.0,0,0,154,10,0,0,8.709831875903726,19.329268292682926,157.0,103,129,7,4,24,0,0,0,none,0,999.0,,,70,17,20,20
433,433,161,152,9,0,0,6.32724958647717,41.57548827880109,0,0,20.394736842105264,0.0,0,0,152,9,0,0,8.297648022694036,19.25465838509317,158.0,103,126,7,4,24,0,0,0,none,0,999.0,,,70,17,20,20
434,434,162,152,10,0,0,6.055420529756152,43.39251010391122,0,0,19.789473684210527,0.0,0,0,152,10,0,0,8.36017914544474,18.567901234567902,159.0,107,127,7,4,24,0,0,0,none,0,999.0,,,70,17,20,20
435,435,163,153,10,0,0,5.9503923169313016,45.170447574178844,0,0,19.294117647058822,0.0,0,0,153,10,0,0,8.35653067627164,18.11042944785276,160.0,108,128,7,4,24,0,0,0,none,0,999.0,,,70,15,20,20
436,436,160,153,7,0,0,6.024935508117717,46.6227674102049,0,0,18.96078431372549,0.0,0,0,153,7,0,0,7.8010906538340326,18.13125,161.0,107,126,6,4,24,0,0,0,none,0,999.0,,,70,13,20,20
437,437,160,153,7,0,0,5.975791847858193,46.03699169215788,0,0,18.84967320261438,0.0,0,0,153,7,0,0,7.728469341046305,18.025,162.0,109,127,6,4,23,0,0,0,none,0,999.0,,,70,13,20,20
438,438,164,157,7,0,0,6.048133719455246,45.727878597343235,0,0,18.62420382165605,0.0,0,0,157,7,0,0,7.741781366682171,17.829268292682926,163.0,111,130,6,4,24,0,0,0,none,0,999.0,,,70,13,20,20
439,439,167,160,7,0,0,5.994294916473441,45.90084154245619,0,0,18.825,0.0,0,0,160,7,0,0,7.667024415766133,18.035928143712574,164.0,113,133,6,4,24,0,0,0,none,0,999.0,,,70,13,20,20
440,440,167,158,9,0,0,5.900426070161367,46.084474951720885,0,0,19.164556962025316,0.0,0,0,158,9,0,0,8.06603349491607,18.131736526946106,165.0,112,133,6,4,24,0,0,0,none,0,999.0,,,70,14,20,20
441,441,168,159,9,0,0,6.339952951344842,46.16717712193551,0,0,19.339622641509433,0.0,0,0,159,9,0,0,8.473554246197912,18.303571428571427,166.0,113,134,6,4,24,0,0,0,none,0,999.0,,,70,14,20,20
442,442,170,162,8,0,0,6.655511679149455,45.685332390253535,0,0,19.41358024691358,0.0,0,0,162,8,0,0,8.492209124377881,18.5,167.0,114,137,6,3,24,0,0,0,none,0,999.0,,,70,14,20,20
443,443,170,164,6,0,0,7.002138248769123,45.88393752760248,0,0,19.01219512195122,0.0,0,0,164,6,0,0,8.374437046845594,18.341176470588234,168.0,111,136,6,3,25,0,0,0,none,0,999.0,,,70,13,20,20
444,444,170,163,7,0,0,6.7940936625247765,46.85744520100906,0,0,19.11042944785276,0.0,0,0,163,7,0,0,8.443761078815305,18.323529411764707,169.0,108,136,6,3,25,0,0,0,none,0,999.0,,,70,12,20,20
445,445,171,162,9,0,0,6.156733844502163,46.19760102396154,0,0,19.314814814814813,0.0,0,0,162,9,0,0,8.264147906578973,18.29824561403509,170.0,114,137,6,3,25,0,0,0,none,0,999.0,,,70,14,20,20
446,446,173,164,9,0,0,6.255833999392419,46.28323704627131,0,0,18.817073170731707,0.0,0,0,164,9,0,0,8.338184446917909,17.838150289017342,171.0,115,139,6,3,25,0,0,0,none,0,999.0,,,70,14,20,20
447,447,171,164,7,0,0,5.96545444745463,46.3479918243617,0,0,18.8109756097561,0.0,0,0,164,7,0,0,7.618540772825096,18.04093567251462,172.0,114,137,6,3,25,0,0,0,none,0,999.0,,,70,13,20,20
448,448,172,165,7,0,0,5.842901891575454,45.18541607364656,0,0,18.157575757575756,0.0,0,0,165,7,0,0,7.4440507245667185,17.41860465116279,173.0,111,138,6,3,25,0,0,0,none,0,999.0,,,70,14,20,20
449,449,172,166,6,0,0,5.575532807190966,47.061157169464764,0,0,17.6144578313253,0.0,0,0,166,6,0,0,7.022705750060982,17.0,171.0,117,138,6,3,25,0,0,0,none,0,999.0,,,70,12,20,20
450,450,174,167,7,0,0,5.3148937893601005,47.47488362654866,0,0,15.245508982035927,0.0,0,0,167,7,0,0,7.010985334534351,14.632183908045977,172.0,108,139,7,3,25,0,0,0,none,0,999.0,,,70,12,20,20
451,451,175,168,7,0,0,5.95916224246741,46.56814177028724,0,0,13.761904761904763,0.0,0,0,168,7,0,0,7.583521423580202,13.211428571428572,173.0,99,140,7,3,25,0,0,0,none,0,999.0,,,69,13,20,20
452,452,176,168,8,0,0,6.350439886925684,43.82185028317404,0,0,12.93452380952381,0.0,0,0,168,8,0,0,8.053685814027881,12.346590909090908,174.0,92,140,7,3,26,0,0,0,none,0,999.0,,,69,15,20,20
453,453,177,171,6,0,0,7.000331166677501,42.68377340086844,0,0,12.064327485380117,0.0,0,0,171,6,0,0,8.209939378006007,11.655367231638419,175.0,95,142,7,2,26,0,0,0,none,0,999.0,,,68,15,20,20
454,454,178,172,6,0,0,7.951120848090835,44.04229942044352,0,0,11.563953488372093,0.0,0,0,172,6,0,0,9.167677429181374,11.174157303370787,176.0,89,143,7,2,26,0,0,0,none,0,999.0,,,67,14,20,20
455,455,178,171,7,0,0,8.835934945096076,45.58317218135071,0,0,11.75438596491228,0.0,0,0,171,7,0,0,10.281051016184742,11.292134831460674,177.0,95,143,7,2,26,0,0,0,none,0,999.0,,,67,13,20,20
456,456,180,170,10,0,0,8.931068062265986,46.47638536889533,0,0,11.447058823529412,0.0,0,0,170,10,0,0,11.016919023745393,10.811111111111112,178.0,99,145,7,2,26,0,0,0,none,0,999.0,,,66,15,20,20
457,457,181,172,9,0,0,9.66045166154372,45.79955842998871,0,0,11.244186046511627,0.0,0,0,172,9,0,0,11.457423821300655,10.685082872928177,179.0,97,146,7,2,26,0,0,0,none,0,999.0,,,66,14,20,20
458,458,180,168,12,0,0,9.736584733714768,42.2040514315956,0,0,11.952380952380953,0.0,0,0,168,12,0,0,11.90108251357349,11.155555555555555,180.0,102,145,7,2,26,0,0,0,none,0,999.0,,,66,19,20,20
459,459,182,168,14,0,0,9.859722096244615,43.27851103590915,0,0,10.922619047619047,0.0,0,0,168,14,0,0,12.430398168526503,10.082417582417582,180.0,106,147,7,2,26,0,0,0,none,0,999.0,,,66,19,20,20
460,460,182,168,14,0,0,9.827055062169839,43.47982701305852,0,0,11.386904761904763,0.0,0,0,168,14,0,0,12.415729827622814,10.510989010989011,181.0,106,147,7,2,26,0,0,0,none,0,999.0,,,66,19,20,20
461,461,183,166,17,0,0,9.742402062956979,43.54126578390509,0,0,11.849397590361447,0.0,0,0,166,17,0,0,12.882187217361997,10.748633879781421,182.0,105,147,8,2,26,0,0,0,none,0,999.0,,,66,21,20,20
462,462,185,168,17,0,0,9.873307508115634,44.4437531164401,0,0,12.166666666666666,0.0,0,0,168,17,0,0,13.050051158610312,11.04864864864865,183.0,109,149,8,2,26,0,0,0,none,0,999.0,,,66,20,20,20
463,463,186,169,17,0,0,9.64843284509928,43.66052601117201,0,0,12.662721893491124,0.0,0,0,169,17,0,0,12.757065016191948,11.505376344086022,184.0,111,150,8,2,26,0,0,0,none,0,999.0,,,66,21,20,20
464,464,186,168,18,0,0,9.725071335227964,45.444478892944424,0,0,12.755952380952381,0.0,0,0,168,18,0,0,13.181788195652139,11.521505376344086,185.0,110,149,8,2,27,0,0,0,none,0,999.0,,,66,20,20,20
465,465,187,166,21,0,0,9.345274330606161,43.978590631614246,0,0,13.036144578313253,0.0,0,0,166,21,0,0,13.234577230719369,11.572192513368984,186.0,106,150,8,2,27,0,0,0,none,0,999.0,,,67,23,20,20
466,466,189,168,21,0,0,9.255269217860453,44.55038654109588,0,0,13.130952380952381,0.0,0,0,168,21,0,0,13.17694892044217,11.671957671957673,187.0,112,152,8,2,27,0,0,0,none,0,999.0,,,67,22,20,20
467,467,189,169,20,0,0,9.28026491690343,45.268195320875535,0,0,13.597633136094675,0.0,0,0,169,20,0,0,13.088511520498361,12.158730158730158,188.0,118,152,8,2,27,0,0,0,none,0,999.0,,,67,21,20,20
468,468,191,169,22,0,0,8.981677805115229,45.30561579216132,0,0,12.63905325443787,0.0,0,0,169,22,0,0,13.165586892628388,11.18324607329843,188.0,122,153,8,3,27,0,0,0,none,0,999.0,,,67,22,20,20
469,469,190,170,20,0,0,9.003139801580387,45.0896431522075,0,0,13.064705882352941,0.0,0,0,170,20,0,0,12.801719101646396,11.689473684210526,189.0,119,152,8,3,27,0,0,0,none,0,999.0,,,67,21,20,20
470,470,188,167,21,0,0,8.262755229659954,43.96982172693295,0,0,13.850299401197605,0.0,0,0,167,21,0,0,12.251310529887258,12.303191489361701,190.0,124,150,8,3,27,0,0,0,none,0,999.0,,,67,23,20,20
471,471,186,167,19,0,0,8.199757121664183,45.01053403243039,0,0,14.592814371257486,0.0,0,0,167,19,0,0,11.959997773839227,13.102150537634408,191.0,127,148,8,3,27,0,0,0,none,0,999.0,,,68,21,20,20
472,472,184,167,17,0,0,7.211334465655784,45.299396876962206,0,0,15.22754491017964,0.0,0,0,167,17,0,0,10.73034023191779,13.820652173913043,192.0,129,146,8,3,27,0,0,0,none,0,999.0,,,68,20,20,20
473,473,182,167,15,0,0,7.024515296784064,45.61334386822807,0,0,15.52694610778443,0.0,0,0,167,15,0,0,10.204913255969009,14.247252747252746,193.0,127,144,8,3,27,0,0,0,none,0,999.0,,,69,18,20,20
474,474,179,165,14,0,0,6.243625213849944,45.97416540339352,0,0,16.24848484848485,0.0,0,0,165,14,0,0,9.35104176498743,14.977653631284916,194.0,124,141,9,2,27,0,0,0,none,0,999.0,,,69,17,20,20
475,475,177,165,12,0,0,5.940932776172018,41.34220855572074,0,0,16.86060606060606,0.0,0,0,165,12,0,0,8.341019269700745,15.717514124293785,195.0,129,138,9,1,29,0,0,0,none,0,999.0,,,70,19,20,20
476,476,176,164,12,0,0,5.712511002435471,42.542219896006884,0,0,15.853658536585366,0.0,0,0,164,12,0,0,8.22362751790625,14.772727272727273,151.0,126,137,9,1,29,0,0,0,none,0,999.0,,,70,18,20,20
477,477,176,165,11,0,0,5.708701235831597,42.99700345877578,0,0,16.412121212121214,0.0,0,0,165,11,0,0,8.039220124765608,15.386363636363637,152.0,130,137,9,1,29,0,0,0,none,0,999.0,,,70,17,20,20
478,478,177,167,10,0,0,5.622315237742853,43.23919852805817,0,0,16.838323353293415,0.0,0,0,167,10,0,0,7.747562881263491,15.887005649717514,153.0,135,137,9,2,29,0,0,0,none,0,999.0,,,70,17,20,20
479,479,175,166,9,0,0,5.266902514915912,43.95115140057217,0,0,17.620481927710845,0.0,0,0,166,9,0,0,7.25637817189252,16.714285714285715,154.0,137,134,9,3,29,0,0,0,none,0,999.0,,,70,16,20,20
480,480,173,165,8,0,0,5.3647778003476905,45.06349891827024,0,0,18.46060606060606,0.0,0,0,165,8,0,0,7.200556811581104,17.606936416184972,155.0,137,132,9,3,29,0,0,0,none,0,999.0,,,71,14,20,20
481,481,175,167,8,0,0,5.384090922731206,44.19881377995878,0,0,18.88622754491018,0.0,0,0,167,8,0,0,7.158478253347325,18.02285714285714,156.0,140,133,9,4,29,0,0,0,none,0,999.0,,,71,15,20,20
482,482,174,168,6,0,0,5.7313241676399675,44.7511517992726,0,0,18.55952380952381,0.0,0,0,168,6,0,0,7.076835465282473,17.919540229885058,157.0,134,132,9,4,29,0,0,0,none,0,999.0,,,70,13,20,20
